id,device_id,record_id,bpm,accuracy,time_ms,time_iso
5028,588aca26ed1bfc095abf2de16bf97b57,1,92.0,3,1786590249762,2026-08-13T10:04:09.762
5029,588aca26ed1bfc095abf2de16bf97b57,2,93.0,3,1786590250762,2026-08-13T10:04:10.762
5030,588aca26ed1bfc095abf2de16bf97b57,3,93.0,3,1786590251761,2026-08-13T10:04:11.761
5031,588aca26ed1bfc095abf2de16bf97b57,4,93.0,3,1786590252761,2026-08-13T10:04:12.761
5032,588aca26ed1bfc095abf2de16bf97b57,5,92.0,3,1786590253761,2026-08-13T10:04:13.761
5033,588aca26ed1bfc095abf2de16bf97b57,6,91.0,3,1786590254762,2026-08-13T10:04:14.762
5034,588aca26ed1bfc095abf2de16bf97b57,7,90.0,3,1786590255762,2026-08-13T10:04:15.762
5035,588aca26ed1bfc095abf2de16bf97b57,8,89.0,3,1786590256761,2026-08-13T10:04:16.761
5036,588aca26ed1bfc095abf2de16bf97b57,9,89.0,3,1786590257761,2026-08-13T10:04:17.761
5037,588aca26ed1bfc095abf2de16bf97b57,10,89.0,3,1786590258761,2026-08-13T10:04:18.761
5038,588aca26ed1bfc095abf2de16bf97b57,11,89.0,3,1786590259762,2026-08-13T10:04:19.762
5039,588aca26ed1bfc095abf2de16bf97b57,12,89.0,3,1786590260761,2026-08-13T10:04:20.761
5040,588aca26ed1bfc095abf2de16bf97b57,13,90.0,3,1786590261761,2026-08-13T10:04:21.761
5041,588aca26ed1bfc095abf2de16bf97b57,14,90.0,3,1786590262761,2026-08-13T10:04:22.761
5042,588aca26ed1bfc095abf2de16bf97b57,15,89.0,3,1786590263761,2026-08-13T10:04:23.761
5043,588aca26ed1bfc095abf2de16bf97b57,16,89.0,3,1786590264761,2026-08-13T10:04:24.761
5044,588aca26ed1bfc095abf2de16bf97b57,17,89.0,3,1786590265761,2026-08-13T10:04:25.761
5045,588aca26ed1bfc095abf2de16bf97b57,18,90.0,3,1786590266763,2026-08-13T10:04:26.763
5046,588aca26ed1bfc095abf2de16bf97b57,19,90.0,3,1786590267764,2026-08-13T10:04:27.764
5047,588aca26ed1bfc095abf2de16bf97b57,20,90.0,3,1786590268761,2026-08-13T10:04:28.761
5048,588aca26ed1bfc095abf2de16bf97b57,21,90.0,3,1786590269761,2026-08-13T10:04:29.761
5049,588aca26ed1bfc095abf2de16bf97b57,22,90.0,3,1786590270761,2026-08-13T10:04:30.761
5050,588aca26ed1bfc095abf2de16bf97b57,23,91.0,3,1786590271761,2026-08-13T10:04:31.761
5051,588aca26ed1bfc095abf2de16bf97b57,24,92.0,3,1786590272761,2026-08-13T10:04:32.761
5052,588aca26ed1bfc095abf2de16bf97b57,25,92.0,3,1786590273762,2026-08-13T10:04:33.762
5053,588aca26ed1bfc095abf2de16bf97b57,26,92.0,3,1786590274761,2026-08-13T10:04:34.761
5054,588aca26ed1bfc095abf2de16bf97b57,27,92.0,3,1786590275761,2026-08-13T10:04:35.761
5055,588aca26ed1bfc095abf2de16bf97b57,28,92.0,3,1786590276761,2026-08-13T10:04:36.761
5056,588aca26ed1bfc095abf2de16bf97b57,29,92.0,3,1786590277761,2026-08-13T10:04:37.761
5057,588aca26ed1bfc095abf2de16bf97b57,30,91.0,3,1786590278764,2026-08-13T10:04:38.764
5058,588aca26ed1bfc095abf2de16bf97b57,31,91.0,3,1786590279761,2026-08-13T10:04:39.761
5059,588aca26ed1bfc095abf2de16bf97b57,32,91.0,3,1786590280761,2026-08-13T10:04:40.761
5060,588aca26ed1bfc095abf2de16bf97b57,33,90.0,3,1786590281761,2026-08-13T10:04:41.761
5061,588aca26ed1bfc095abf2de16bf97b57,34,90.0,3,1786590282761,2026-08-13T10:04:42.761
5062,588aca26ed1bfc095abf2de16bf97b57,35,90.0,3,1786590283761,2026-08-13T10:04:43.761
5063,588aca26ed1bfc095abf2de16bf97b57,36,90.0,3,1786590284761,2026-08-13T10:04:44.761
5064,588aca26ed1bfc095abf2de16bf97b57,37,90.0,3,1786590285761,2026-08-13T10:04:45.761
5065,588aca26ed1bfc095abf2de16bf97b57,38,90.0,3,1786590286771,2026-08-13T10:04:46.771
5066,588aca26ed1bfc095abf2de16bf97b57,39,89.0,3,1786590287772,2026-08-13T10:04:47.772
5067,588aca26ed1bfc095abf2de16bf97b57,40,89.0,3,1786590288767,2026-08-13T10:04:48.767
5068,588aca26ed1bfc095abf2de16bf97b57,41,88.0,3,1786590289768,2026-08-13T10:04:49.768
5069,588aca26ed1bfc095abf2de16bf97b57,42,88.0,3,1786590290766,2026-08-13T10:04:50.766
5070,588aca26ed1bfc095abf2de16bf97b57,43,88.0,3,1786590291763,2026-08-13T10:04:51.763
5071,588aca26ed1bfc095abf2de16bf97b57,44,88.0,3,1786590292761,2026-08-13T10:04:52.761
5072,588aca26ed1bfc095abf2de16bf97b57,45,88.0,3,1786590293762,2026-08-13T10:04:53.762
5073,588aca26ed1bfc095abf2de16bf97b57,46,88.0,3,1786590294762,2026-08-13T10:04:54.762
5074,588aca26ed1bfc095abf2de16bf97b57,47,88.0,3,1786590295761,2026-08-13T10:04:55.761
5075,588aca26ed1bfc095abf2de16bf97b57,48,88.0,3,1786590296762,2026-08-13T10:04:56.762
5076,588aca26ed1bfc095abf2de16bf97b57,49,88.0,3,1786590297761,2026-08-13T10:04:57.761
5077,588aca26ed1bfc095abf2de16bf97b57,50,88.0,3,1786590298762,2026-08-13T10:04:58.762
5078,588aca26ed1bfc095abf2de16bf97b57,51,88.0,3,1786590299763,2026-08-13T10:04:59.763
5079,588aca26ed1bfc095abf2de16bf97b57,52,88.0,3,1786590300762,2026-08-13T10:05:00.762
5080,588aca26ed1bfc095abf2de16bf97b57,53,88.0,3,1786590301761,2026-08-13T10:05:01.761
5081,588aca26ed1bfc095abf2de16bf97b57,54,88.0,3,1786590302762,2026-08-13T10:05:02.762
5082,588aca26ed1bfc095abf2de16bf97b57,55,87.0,3,1786590303761,2026-08-13T10:05:03.761
5083,588aca26ed1bfc095abf2de16bf97b57,56,87.0,3,1786590304761,2026-08-13T10:05:04.761
5084,588aca26ed1bfc095abf2de16bf97b57,57,87.0,3,1786590305761,2026-08-13T10:05:05.761
5085,588aca26ed1bfc095abf2de16bf97b57,58,86.0,3,1786590306761,2026-08-13T10:05:06.761
