id,device_id,bpm,accuracy,time_ms,time_iso,synced,fresh
3784,bc2c14bd2bf7551f5633c01663847239,84.0,3,1786572661941,2026-08-13T05:11:01.941,1,1
3785,bc2c14bd2bf7551f5633c01663847239,84.0,-1,1786572662941,2026-08-13T05:11:02.941,1,0
3786,bc2c14bd2bf7551f5633c01663847239,84.0,-1,1786572663941,2026-08-13T05:11:03.941,1,0
3787,bc2c14bd2bf7551f5633c01663847239,84.0,-1,1786572664941,2026-08-13T05:11:04.941,1,0
3788,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572665942,2026-08-13T05:11:05.942,1,1
3789,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572666941,2026-08-13T05:11:06.941,1,1
3790,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572667940,2026-08-13T05:11:07.940,1,1
3791,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572668941,2026-08-13T05:11:08.941,1,1
3792,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572669945,2026-08-13T05:11:09.945,1,1
3793,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572670941,2026-08-13T05:11:10.941,1,1
3794,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572671941,2026-08-13T05:11:11.941,1,1
3795,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572672942,2026-08-13T05:11:12.942,1,1
3796,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572673941,2026-08-13T05:11:13.941,1,1
3797,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572674941,2026-08-13T05:11:14.941,1,1
3798,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572675941,2026-08-13T05:11:15.941,1,1
3799,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572676941,2026-08-13T05:11:16.941,1,1
3800,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572677941,2026-08-13T05:11:17.941,1,1
3801,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572678940,2026-08-13T05:11:18.940,1,1
3802,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572679941,2026-08-13T05:11:19.941,1,1
3803,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572680941,2026-08-13T05:11:20.941,1,1
3804,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572681941,2026-08-13T05:11:21.941,1,1
3805,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572682942,2026-08-13T05:11:22.942,1,1
3806,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572683946,2026-08-13T05:11:23.946,1,1
3807,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572684941,2026-08-13T05:11:24.941,1,1
3808,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572685941,2026-08-13T05:11:25.941,1,1
3809,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572686941,2026-08-13T05:11:26.941,1,1
3810,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572687941,2026-08-13T05:11:27.941,1,1
3811,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572688941,2026-08-13T05:11:28.941,1,1
3812,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572689941,2026-08-13T05:11:29.941,1,1
3813,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572690941,2026-08-13T05:11:30.941,1,1
3814,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572691940,2026-08-13T05:11:31.940,1,1
3815,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572692940,2026-08-13T05:11:32.940,1,1
3816,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572693941,2026-08-13T05:11:33.941,1,1
3817,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572694944,2026-08-13T05:11:34.944,1,1
3818,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572695942,2026-08-13T05:11:35.942,1,1
3819,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572696940,2026-08-13T05:11:36.940,1,1
3820,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572697941,2026-08-13T05:11:37.941,1,1
3821,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572698941,2026-08-13T05:11:38.941,1,1
3822,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572699943,2026-08-13T05:11:39.943,1,1
3823,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572700950,2026-08-13T05:11:40.950,1,1
3824,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572701946,2026-08-13T05:11:41.946,1,1
3825,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572702941,2026-08-13T05:11:42.941,1,1
3826,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572703941,2026-08-13T05:11:43.941,1,1
3827,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572704941,2026-08-13T05:11:44.941,1,1
3828,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572705943,2026-08-13T05:11:45.943,1,1
3829,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572706943,2026-08-13T05:11:46.943,1,1
3830,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572707943,2026-08-13T05:11:47.943,1,1
3831,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572708943,2026-08-13T05:11:48.943,1,1
3832,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572709941,2026-08-13T05:11:49.941,1,1
3833,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572710943,2026-08-13T05:11:50.943,1,1
3834,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572711941,2026-08-13T05:11:51.941,1,1
3835,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572712948,2026-08-13T05:11:52.948,1,1
3836,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572713940,2026-08-13T05:11:53.940,1,1
3837,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572714941,2026-08-13T05:11:54.941,1,1
3838,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572715942,2026-08-13T05:11:55.942,1,1
3839,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572716942,2026-08-13T05:11:56.942,1,1
3840,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572717941,2026-08-13T05:11:57.941,1,1
3841,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572718941,2026-08-13T05:11:58.941,1,1
3842,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572719941,2026-08-13T05:11:59.941,1,1
3843,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572720941,2026-08-13T05:12:00.941,1,1
3844,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572721941,2026-08-13T05:12:01.941,1,1
3845,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572722948,2026-08-13T05:12:02.948,1,1
3846,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572723951,2026-08-13T05:12:03.951,1,1
3847,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572724951,2026-08-13T05:12:04.951,1,1
3848,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572725948,2026-08-13T05:12:05.948,1,1
3849,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572726949,2026-08-13T05:12:06.949,1,1
3850,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572727948,2026-08-13T05:12:07.948,1,1
3851,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572728949,2026-08-13T05:12:08.949,1,1
3852,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572729946,2026-08-13T05:12:09.946,1,1
3853,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572730949,2026-08-13T05:12:10.949,1,1
3854,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572731941,2026-08-13T05:12:11.941,1,1
3855,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572732944,2026-08-13T05:12:12.944,1,1
3856,bc2c14bd2bf7551f5633c01663847239,86.0,3,1786572733943,2026-08-13T05:12:13.943,1,1
3857,bc2c14bd2bf7551f5633c01663847239,86.0,3,1786572734942,2026-08-13T05:12:14.942,1,1
3858,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572735942,2026-08-13T05:12:15.942,1,1
3859,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572736941,2026-08-13T05:12:16.941,1,1
3860,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572737942,2026-08-13T05:12:17.942,1,1
3861,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572738941,2026-08-13T05:12:18.941,1,1
3862,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572739941,2026-08-13T05:12:19.941,1,1
3863,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572740943,2026-08-13T05:12:20.943,1,1
3864,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572741942,2026-08-13T05:12:21.942,1,1
3865,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572742941,2026-08-13T05:12:22.941,1,1
3866,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572743941,2026-08-13T05:12:23.941,1,1
3867,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572744942,2026-08-13T05:12:24.942,1,1
3868,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572745942,2026-08-13T05:12:25.942,1,1
3869,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572746942,2026-08-13T05:12:26.942,1,1
3870,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572747942,2026-08-13T05:12:27.942,1,1
3871,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572748942,2026-08-13T05:12:28.942,1,1
3872,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572749941,2026-08-13T05:12:29.941,1,1
3873,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572750941,2026-08-13T05:12:30.941,1,1
3874,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572751950,2026-08-13T05:12:31.950,1,1
3875,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572752948,2026-08-13T05:12:32.948,1,1
3876,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572753942,2026-08-13T05:12:33.942,1,1
3877,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572754945,2026-08-13T05:12:34.945,1,1
3878,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572755943,2026-08-13T05:12:35.943,1,1
3879,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572756941,2026-08-13T05:12:36.941,1,1
3880,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572757941,2026-08-13T05:12:37.941,1,1
3881,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572758941,2026-08-13T05:12:38.941,1,1
3882,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572759944,2026-08-13T05:12:39.944,1,1
3883,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572760943,2026-08-13T05:12:40.943,1,1
3884,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572761941,2026-08-13T05:12:41.941,1,1
3885,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572762942,2026-08-13T05:12:42.942,1,1
3886,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572763942,2026-08-13T05:12:43.942,1,1
3887,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572764941,2026-08-13T05:12:44.941,1,1
3888,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572765942,2026-08-13T05:12:45.942,1,1
3889,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572766941,2026-08-13T05:12:46.941,1,1
3890,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572767941,2026-08-13T05:12:47.941,1,1
3891,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572768942,2026-08-13T05:12:48.942,1,1
3892,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572769941,2026-08-13T05:12:49.941,1,1
3893,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572770950,2026-08-13T05:12:50.950,1,1
3894,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572771948,2026-08-13T05:12:51.948,1,1
3895,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572772948,2026-08-13T05:12:52.948,1,1
3896,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572773947,2026-08-13T05:12:53.947,1,1
3897,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572774941,2026-08-13T05:12:54.941,1,1
3898,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572775944,2026-08-13T05:12:55.944,1,1
3899,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572776944,2026-08-13T05:12:56.944,1,1
3900,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572777943,2026-08-13T05:12:57.943,1,1
3901,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572778944,2026-08-13T05:12:58.944,1,1
3902,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572779943,2026-08-13T05:12:59.943,1,1
3903,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572780944,2026-08-13T05:13:00.944,1,1
3904,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572781944,2026-08-13T05:13:01.944,1,1
3905,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572782941,2026-08-13T05:13:02.941,1,1
3906,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572783943,2026-08-13T05:13:03.943,1,1
3907,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572784943,2026-08-13T05:13:04.943,1,1
3908,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572785941,2026-08-13T05:13:05.941,1,1
3909,bc2c14bd2bf7551f5633c01663847239,100.0,3,1786572786942,2026-08-13T05:13:06.942,1,1
3910,bc2c14bd2bf7551f5633c01663847239,101.0,3,1786572787941,2026-08-13T05:13:07.941,1,1
3911,bc2c14bd2bf7551f5633c01663847239,102.0,3,1786572788941,2026-08-13T05:13:08.941,1,1
3912,bc2c14bd2bf7551f5633c01663847239,102.0,3,1786572789942,2026-08-13T05:13:09.942,1,1
3913,bc2c14bd2bf7551f5633c01663847239,102.0,3,1786572790941,2026-08-13T05:13:10.941,1,1
3914,bc2c14bd2bf7551f5633c01663847239,101.0,3,1786572791942,2026-08-13T05:13:11.942,1,1
3915,bc2c14bd2bf7551f5633c01663847239,101.0,3,1786572792941,2026-08-13T05:13:12.941,1,1
3916,bc2c14bd2bf7551f5633c01663847239,100.0,3,1786572793941,2026-08-13T05:13:13.941,1,1
3917,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572794941,2026-08-13T05:13:14.941,1,1
3918,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572795960,2026-08-13T05:13:15.960,1,1
3919,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572796946,2026-08-13T05:13:16.946,1,1
3920,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572797946,2026-08-13T05:13:17.946,1,1
3921,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572798941,2026-08-13T05:13:18.941,1,1
3922,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572799941,2026-08-13T05:13:19.941,1,1
3923,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572800941,2026-08-13T05:13:20.941,1,1
3924,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572801941,2026-08-13T05:13:21.941,1,1
3925,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572802944,2026-08-13T05:13:22.944,1,1
3926,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572803953,2026-08-13T05:13:23.953,1,1
3927,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572804942,2026-08-13T05:13:24.942,1,1
3928,bc2c14bd2bf7551f5633c01663847239,100.0,3,1786572805942,2026-08-13T05:13:25.942,1,1
3929,bc2c14bd2bf7551f5633c01663847239,100.0,3,1786572806943,2026-08-13T05:13:26.943,1,1
3930,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572807942,2026-08-13T05:13:27.942,1,1
3931,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572808941,2026-08-13T05:13:28.941,1,1
3932,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572809948,2026-08-13T05:13:29.948,1,1
3933,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572810941,2026-08-13T05:13:30.941,1,1
3934,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572811941,2026-08-13T05:13:31.941,1,1
3935,bc2c14bd2bf7551f5633c01663847239,100.0,3,1786572812941,2026-08-13T05:13:32.941,1,1
3936,bc2c14bd2bf7551f5633c01663847239,99.0,3,1786572813941,2026-08-13T05:13:33.941,1,1
3937,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572814941,2026-08-13T05:13:34.941,1,1
3938,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572815941,2026-08-13T05:13:35.941,1,1
3939,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572816941,2026-08-13T05:13:36.941,1,1
3940,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572817941,2026-08-13T05:13:37.941,1,1
3941,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572818941,2026-08-13T05:13:38.941,1,1
3942,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572819942,2026-08-13T05:13:39.942,1,1
3943,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572820943,2026-08-13T05:13:40.943,1,1
3944,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572821941,2026-08-13T05:13:41.941,1,1
3945,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572822941,2026-08-13T05:13:42.941,1,1
3946,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572823941,2026-08-13T05:13:43.941,1,1
3947,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572824941,2026-08-13T05:13:44.941,1,1
3948,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572825941,2026-08-13T05:13:45.941,1,1
3949,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572826948,2026-08-13T05:13:46.948,1,1
3950,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572827947,2026-08-13T05:13:47.947,1,1
3951,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572828943,2026-08-13T05:13:48.943,1,1
3952,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572829948,2026-08-13T05:13:49.948,1,1
3953,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572830948,2026-08-13T05:13:50.948,1,1
3954,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572831947,2026-08-13T05:13:51.947,1,1
3955,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572832948,2026-08-13T05:13:52.948,1,1
3956,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572833940,2026-08-13T05:13:53.940,1,1
3957,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572834947,2026-08-13T05:13:54.947,1,1
3958,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572835947,2026-08-13T05:13:55.947,1,1
3959,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572836946,2026-08-13T05:13:56.946,1,1
3960,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572837947,2026-08-13T05:13:57.947,1,1
3961,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572838947,2026-08-13T05:13:58.947,1,1
3962,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572839947,2026-08-13T05:13:59.947,1,1
3963,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572840941,2026-08-13T05:14:00.941,1,1
3964,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572841946,2026-08-13T05:14:01.946,1,1
3965,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572842946,2026-08-13T05:14:02.946,1,1
3966,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572843945,2026-08-13T05:14:03.945,1,1
3967,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572844944,2026-08-13T05:14:04.944,1,1
3968,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572845945,2026-08-13T05:14:05.945,1,1
3969,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572846946,2026-08-13T05:14:06.946,1,1
3970,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572847942,2026-08-13T05:14:07.942,1,1
3971,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572848942,2026-08-13T05:14:08.942,1,1
3972,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572849946,2026-08-13T05:14:09.946,1,1
3973,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572850945,2026-08-13T05:14:10.945,1,1
3974,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572851944,2026-08-13T05:14:11.944,1,1
3975,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572852941,2026-08-13T05:14:12.941,1,1
3976,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572853945,2026-08-13T05:14:13.945,1,1
3977,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572854942,2026-08-13T05:14:14.942,1,1
3978,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572855942,2026-08-13T05:14:15.942,1,1
3979,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572856941,2026-08-13T05:14:16.941,1,1
3980,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572857942,2026-08-13T05:14:17.942,1,1
3981,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572858941,2026-08-13T05:14:18.941,1,1
3982,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572859940,2026-08-13T05:14:19.940,1,1
3983,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572860941,2026-08-13T05:14:20.941,1,1
3984,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572861942,2026-08-13T05:14:21.942,1,1
3985,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572862950,2026-08-13T05:14:22.950,1,1
3986,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572863950,2026-08-13T05:14:23.950,1,1
3987,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572864947,2026-08-13T05:14:24.947,1,1
3988,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572865944,2026-08-13T05:14:25.944,1,1
3989,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572866942,2026-08-13T05:14:26.942,1,1
3990,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572867942,2026-08-13T05:14:27.942,1,1
3991,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572868942,2026-08-13T05:14:28.942,1,0
3992,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572869941,2026-08-13T05:14:29.941,1,1
3993,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572870941,2026-08-13T05:14:30.941,1,0
3994,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572871942,2026-08-13T05:14:31.942,1,1
3995,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572872941,2026-08-13T05:14:32.941,1,1
3996,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572873941,2026-08-13T05:14:33.941,1,1
3997,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572874941,2026-08-13T05:14:34.941,1,1
3998,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572875942,2026-08-13T05:14:35.942,1,1
3999,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572876941,2026-08-13T05:14:36.941,1,1
4000,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572877943,2026-08-13T05:14:37.943,1,1
4001,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572878943,2026-08-13T05:14:38.943,1,1
4002,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572879941,2026-08-13T05:14:39.941,1,1
4003,bc2c14bd2bf7551f5633c01663847239,98.0,3,1786572880942,2026-08-13T05:14:40.942,1,1
4004,bc2c14bd2bf7551f5633c01663847239,97.0,3,1786572881941,2026-08-13T05:14:41.941,1,1
4005,bc2c14bd2bf7551f5633c01663847239,96.0,3,1786572882943,2026-08-13T05:14:42.943,1,1
4006,bc2c14bd2bf7551f5633c01663847239,95.0,3,1786572883941,2026-08-13T05:14:43.941,1,1
4007,bc2c14bd2bf7551f5633c01663847239,94.0,3,1786572884942,2026-08-13T05:14:44.942,1,1
4008,bc2c14bd2bf7551f5633c01663847239,93.0,3,1786572885942,2026-08-13T05:14:45.942,1,1
4009,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572886942,2026-08-13T05:14:46.942,1,1
4010,bc2c14bd2bf7551f5633c01663847239,92.0,3,1786572887942,2026-08-13T05:14:47.942,1,1
4011,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572888941,2026-08-13T05:14:48.941,1,1
4012,bc2c14bd2bf7551f5633c01663847239,91.0,3,1786572889941,2026-08-13T05:14:49.941,1,1
4013,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572890941,2026-08-13T05:14:50.941,1,1
4014,bc2c14bd2bf7551f5633c01663847239,90.0,3,1786572891941,2026-08-13T05:14:51.941,1,1
4015,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572892941,2026-08-13T05:14:52.941,1,1
4016,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572893941,2026-08-13T05:14:53.941,1,1
4017,bc2c14bd2bf7551f5633c01663847239,89.0,3,1786572894941,2026-08-13T05:14:54.941,1,1
4018,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572895942,2026-08-13T05:14:55.942,1,1
4019,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572896941,2026-08-13T05:14:56.941,1,1
4020,bc2c14bd2bf7551f5633c01663847239,87.0,3,1786572897941,2026-08-13T05:14:57.941,1,1
4021,bc2c14bd2bf7551f5633c01663847239,88.0,3,1786572898941,2026-08-13T05:14:58.941,1,1
