id,device_id,record_id,bpm,accuracy,time_ms,time_iso
16978,588aca26ed1bfc095abf2de16bf97b57,12571,100.0,3,1786720474328,2026-08-14T22:14:34.328
16979,588aca26ed1bfc095abf2de16bf97b57,12572,100.0,-1,1786720475327,2026-08-14T22:14:35.327
16980,588aca26ed1bfc095abf2de16bf97b57,12573,100.0,-1,1786720476327,2026-08-14T22:14:36.327
16981,588aca26ed1bfc095abf2de16bf97b57,12574,100.0,-1,1786720477328,2026-08-14T22:14:37.328
16982,588aca26ed1bfc095abf2de16bf97b57,12575,100.0,-1,1786720478327,2026-08-14T22:14:38.327
16983,588aca26ed1bfc095abf2de16bf97b57,12576,100.0,-1,1786720479328,2026-08-14T22:14:39.328
16984,588aca26ed1bfc095abf2de16bf97b57,12577,100.0,-1,1786720480327,2026-08-14T22:14:40.327
16985,588aca26ed1bfc095abf2de16bf97b57,12578,100.0,-1,1786720481327,2026-08-14T22:14:41.327
16986,588aca26ed1bfc095abf2de16bf97b57,12579,100.0,-1,1786720482327,2026-08-14T22:14:42.327
16987,588aca26ed1bfc095abf2de16bf97b57,12580,100.0,-1,1786720483327,2026-08-14T22:14:43.327
16988,588aca26ed1bfc095abf2de16bf97b57,12581,96.0,3,1786720484327,2026-08-14T22:14:44.327
16989,588aca26ed1bfc095abf2de16bf97b57,12582,95.0,3,1786720485327,2026-08-14T22:14:45.327
16990,588aca26ed1bfc095abf2de16bf97b57,12583,94.0,3,1786720486327,2026-08-14T22:14:46.327
16991,588aca26ed1bfc095abf2de16bf97b57,12584,94.0,3,1786720487328,2026-08-14T22:14:47.328
16992,588aca26ed1bfc095abf2de16bf97b57,12585,95.0,3,1786720488327,2026-08-14T22:14:48.327
16993,588aca26ed1bfc095abf2de16bf97b57,12586,96.0,3,1786720489331,2026-08-14T22:14:49.331
16994,588aca26ed1bfc095abf2de16bf97b57,12587,96.0,3,1786720490329,2026-08-14T22:14:50.329
16995,588aca26ed1bfc095abf2de16bf97b57,12588,95.0,3,1786720491331,2026-08-14T22:14:51.331
16996,588aca26ed1bfc095abf2de16bf97b57,12589,94.0,3,1786720492329,2026-08-14T22:14:52.329
