id,device_id,bpm,accuracy,time_ms,time_iso,synced,fresh
12571,588aca26ed1bfc095abf2de16bf97b57,100.0,3,1786720474328,2026-08-14T22:14:34.328,1,1
12572,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720475327,2026-08-14T22:14:35.327,1,0
12573,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720476327,2026-08-14T22:14:36.327,1,0
12574,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720477328,2026-08-14T22:14:37.328,1,0
12575,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720478327,2026-08-14T22:14:38.327,1,0
12576,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720479328,2026-08-14T22:14:39.328,1,0
12577,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720480327,2026-08-14T22:14:40.327,1,0
12578,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720481327,2026-08-14T22:14:41.327,1,0
12579,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720482327,2026-08-14T22:14:42.327,1,0
12580,588aca26ed1bfc095abf2de16bf97b57,100.0,-1,1786720483327,2026-08-14T22:14:43.327,1,0
12581,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786720484327,2026-08-14T22:14:44.327,1,1
12582,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786720485327,2026-08-14T22:14:45.327,1,1
12583,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786720486327,2026-08-14T22:14:46.327,1,1
12584,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786720487328,2026-08-14T22:14:47.328,1,1
12585,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786720488327,2026-08-14T22:14:48.327,1,1
12586,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786720489331,2026-08-14T22:14:49.331,1,1
12587,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786720490329,2026-08-14T22:14:50.329,1,1
12588,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786720491331,2026-08-14T22:14:51.331,1,1
12589,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786720492329,2026-08-14T22:14:52.329,1,1
12590,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786720493328,2026-08-14T22:14:53.328,1,1
12591,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786720494329,2026-08-14T22:14:54.329,1,1
12592,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786720495329,2026-08-14T22:14:55.329,1,1
12593,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786720496329,2026-08-14T22:14:56.329,1,1
12594,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786720497327,2026-08-14T22:14:57.327,1,1
12595,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786720498331,2026-08-14T22:14:58.331,1,1
12596,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786720499328,2026-08-14T22:14:59.328,1,1
12597,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786720500328,2026-08-14T22:15:00.328,1,1
12598,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786720501329,2026-08-14T22:15:01.329,1,1
