id,device_id,record_id,bpm,accuracy,time_ms,time_iso
12152,588aca26ed1bfc095abf2de16bf97b57,7572,89.0,3,1786612748832,2026-08-13T16:19:08.832
12153,588aca26ed1bfc095abf2de16bf97b57,7573,90.0,3,1786612749829,2026-08-13T16:19:09.829
12154,588aca26ed1bfc095abf2de16bf97b57,7574,90.0,3,1786612750829,2026-08-13T16:19:10.829
12155,588aca26ed1bfc095abf2de16bf97b57,7575,91.0,3,1786612751829,2026-08-13T16:19:11.829
12156,588aca26ed1bfc095abf2de16bf97b57,7576,92.0,3,1786612752830,2026-08-13T16:19:12.830
12157,588aca26ed1bfc095abf2de16bf97b57,7577,92.0,3,1786612753829,2026-08-13T16:19:13.829
12158,588aca26ed1bfc095abf2de16bf97b57,7578,93.0,3,1786612754829,2026-08-13T16:19:14.829
12159,588aca26ed1bfc095abf2de16bf97b57,7579,94.0,3,1786612755829,2026-08-13T16:19:15.829
12160,588aca26ed1bfc095abf2de16bf97b57,7580,94.0,3,1786612756829,2026-08-13T16:19:16.829
12161,588aca26ed1bfc095abf2de16bf97b57,7581,94.0,3,1786612757829,2026-08-13T16:19:17.829
12162,588aca26ed1bfc095abf2de16bf97b57,7582,93.0,3,1786612758829,2026-08-13T16:19:18.829
12163,588aca26ed1bfc095abf2de16bf97b57,7583,94.0,3,1786612759829,2026-08-13T16:19:19.829
12164,588aca26ed1bfc095abf2de16bf97b57,7584,93.0,3,1786612760829,2026-08-13T16:19:20.829
12165,588aca26ed1bfc095abf2de16bf97b57,7585,92.0,3,1786612761829,2026-08-13T16:19:21.829
12166,588aca26ed1bfc095abf2de16bf97b57,7586,91.0,3,1786612762829,2026-08-13T16:19:22.829
12167,588aca26ed1bfc095abf2de16bf97b57,7587,91.0,3,1786612763829,2026-08-13T16:19:23.829
12168,588aca26ed1bfc095abf2de16bf97b57,7588,91.0,3,1786612764829,2026-08-13T16:19:24.829
12169,588aca26ed1bfc095abf2de16bf97b57,7589,91.0,3,1786612765829,2026-08-13T16:19:25.829
12170,588aca26ed1bfc095abf2de16bf97b57,7590,91.0,3,1786612766829,2026-08-13T16:19:26.829
12171,588aca26ed1bfc095abf2de16bf97b57,7591,91.0,3,1786612767829,2026-08-13T16:19:27.829
12172,588aca26ed1bfc095abf2de16bf97b57,7592,91.0,3,1786612768830,2026-08-13T16:19:28.830
12173,588aca26ed1bfc095abf2de16bf97b57,7593,92.0,3,1786612769829,2026-08-13T16:19:29.829
12174,588aca26ed1bfc095abf2de16bf97b57,7594,92.0,3,1786612770829,2026-08-13T16:19:30.829
12175,588aca26ed1bfc095abf2de16bf97b57,7595,91.0,3,1786612771830,2026-08-13T16:19:31.830
12176,588aca26ed1bfc095abf2de16bf97b57,7596,91.0,3,1786612772829,2026-08-13T16:19:32.829
12177,588aca26ed1bfc095abf2de16bf97b57,7597,91.0,3,1786612773829,2026-08-13T16:19:33.829
12178,588aca26ed1bfc095abf2de16bf97b57,7598,90.0,3,1786612774829,2026-08-13T16:19:34.829
12179,588aca26ed1bfc095abf2de16bf97b57,7599,89.0,3,1786612775829,2026-08-13T16:19:35.829
12180,588aca26ed1bfc095abf2de16bf97b57,7600,89.0,3,1786612776829,2026-08-13T16:19:36.829
12181,588aca26ed1bfc095abf2de16bf97b57,7601,89.0,3,1786612777829,2026-08-13T16:19:37.829
12182,588aca26ed1bfc095abf2de16bf97b57,7602,90.0,3,1786612778829,2026-08-13T16:19:38.829
12183,588aca26ed1bfc095abf2de16bf97b57,7603,91.0,3,1786612779829,2026-08-13T16:19:39.829
12184,588aca26ed1bfc095abf2de16bf97b57,7604,92.0,3,1786612780830,2026-08-13T16:19:40.830
12185,588aca26ed1bfc095abf2de16bf97b57,7605,91.0,3,1786612781829,2026-08-13T16:19:41.829
12186,588aca26ed1bfc095abf2de16bf97b57,7606,90.0,3,1786612782839,2026-08-13T16:19:42.839
12187,588aca26ed1bfc095abf2de16bf97b57,7607,89.0,3,1786612783832,2026-08-13T16:19:43.832
