id,device_id,record_id,bpm,accuracy,time_ms,time_iso
13406,588aca26ed1bfc095abf2de16bf97b57,8828,95.0,3,1786715308791,2026-08-14T20:48:28.791
13407,588aca26ed1bfc095abf2de16bf97b57,8829,95.0,3,1786715309792,2026-08-14T20:48:29.792
13408,588aca26ed1bfc095abf2de16bf97b57,8830,94.0,3,1786715310789,2026-08-14T20:48:30.789
13409,588aca26ed1bfc095abf2de16bf97b57,8831,94.0,3,1786715311792,2026-08-14T20:48:31.792
13410,588aca26ed1bfc095abf2de16bf97b57,8832,93.0,3,1786715312796,2026-08-14T20:48:32.796
13411,588aca26ed1bfc095abf2de16bf97b57,8833,93.0,3,1786715313792,2026-08-14T20:48:33.792
13412,588aca26ed1bfc095abf2de16bf97b57,8834,92.0,3,1786715314791,2026-08-14T20:48:34.791
13413,588aca26ed1bfc095abf2de16bf97b57,8835,91.0,3,1786715315791,2026-08-14T20:48:35.791
13414,588aca26ed1bfc095abf2de16bf97b57,8836,92.0,3,1786715316788,2026-08-14T20:48:36.788
13415,588aca26ed1bfc095abf2de16bf97b57,8837,93.0,3,1786715317789,2026-08-14T20:48:37.789
13416,588aca26ed1bfc095abf2de16bf97b57,8838,93.0,3,1786715318788,2026-08-14T20:48:38.788
13417,588aca26ed1bfc095abf2de16bf97b57,8839,93.0,3,1786715319788,2026-08-14T20:48:39.788
13418,588aca26ed1bfc095abf2de16bf97b57,8840,93.0,3,1786715320788,2026-08-14T20:48:40.788
13419,588aca26ed1bfc095abf2de16bf97b57,8841,93.0,3,1786715321789,2026-08-14T20:48:41.789
13420,588aca26ed1bfc095abf2de16bf97b57,8842,93.0,3,1786715322788,2026-08-14T20:48:42.788
13421,588aca26ed1bfc095abf2de16bf97b57,8843,93.0,3,1786715323789,2026-08-14T20:48:43.789
13422,588aca26ed1bfc095abf2de16bf97b57,8844,93.0,3,1786715324790,2026-08-14T20:48:44.790
13423,588aca26ed1bfc095abf2de16bf97b57,8845,93.0,3,1786715325788,2026-08-14T20:48:45.788
13424,588aca26ed1bfc095abf2de16bf97b57,8846,94.0,3,1786715326788,2026-08-14T20:48:46.788
13425,588aca26ed1bfc095abf2de16bf97b57,8847,94.0,3,1786715329563,2026-08-14T20:48:49.563
13426,588aca26ed1bfc095abf2de16bf97b57,8848,94.0,3,1786715330569,2026-08-14T20:48:50.569
13427,588aca26ed1bfc095abf2de16bf97b57,8849,94.0,3,1786715331569,2026-08-14T20:48:51.569
13428,588aca26ed1bfc095abf2de16bf97b57,8850,95.0,3,1786715332569,2026-08-14T20:48:52.569
13429,588aca26ed1bfc095abf2de16bf97b57,8851,95.0,3,1786715333570,2026-08-14T20:48:53.570
13430,588aca26ed1bfc095abf2de16bf97b57,8852,95.0,3,1786715334569,2026-08-14T20:48:54.569
13431,588aca26ed1bfc095abf2de16bf97b57,8853,96.0,3,1786715335569,2026-08-14T20:48:55.569
13432,588aca26ed1bfc095abf2de16bf97b57,8854,96.0,3,1786715336574,2026-08-14T20:48:56.574
13433,588aca26ed1bfc095abf2de16bf97b57,8855,97.0,3,1786715337569,2026-08-14T20:48:57.569
13434,588aca26ed1bfc095abf2de16bf97b57,8856,97.0,3,1786715338569,2026-08-14T20:48:58.569
13435,588aca26ed1bfc095abf2de16bf97b57,8857,99.0,3,1786715339569,2026-08-14T20:48:59.569
