id,device_id,record_id,bpm,accuracy,time_ms,time_iso
7137,588aca26ed1bfc095abf2de16bf97b57,2521,92.0,3,1786597314772,2026-08-13T12:01:54.772
7138,588aca26ed1bfc095abf2de16bf97b57,2522,93.0,3,1786597315773,2026-08-13T12:01:55.773
7139,588aca26ed1bfc095abf2de16bf97b57,2523,95.0,3,1786597316775,2026-08-13T12:01:56.775
7140,588aca26ed1bfc095abf2de16bf97b57,2524,95.0,3,1786597317772,2026-08-13T12:01:57.772
7141,588aca26ed1bfc095abf2de16bf97b57,2525,95.0,3,1786597318772,2026-08-13T12:01:58.772
7142,588aca26ed1bfc095abf2de16bf97b57,2526,95.0,3,1786597319772,2026-08-13T12:01:59.772
7143,588aca26ed1bfc095abf2de16bf97b57,2527,95.0,3,1786597320772,2026-08-13T12:02:00.772
7144,588aca26ed1bfc095abf2de16bf97b57,2528,95.0,3,1786597321773,2026-08-13T12:02:01.773
7145,588aca26ed1bfc095abf2de16bf97b57,2529,95.0,3,1786597322772,2026-08-13T12:02:02.772
7146,588aca26ed1bfc095abf2de16bf97b57,2530,95.0,3,1786597323773,2026-08-13T12:02:03.773
7147,588aca26ed1bfc095abf2de16bf97b57,2531,96.0,3,1786597324775,2026-08-13T12:02:04.775
7148,588aca26ed1bfc095abf2de16bf97b57,2532,96.0,3,1786597325774,2026-08-13T12:02:05.774
7149,588aca26ed1bfc095abf2de16bf97b57,2533,96.0,3,1786597326777,2026-08-13T12:02:06.777
7150,588aca26ed1bfc095abf2de16bf97b57,2534,95.0,3,1786597327773,2026-08-13T12:02:07.773
7151,588aca26ed1bfc095abf2de16bf97b57,2535,95.0,3,1786597328774,2026-08-13T12:02:08.774
7152,588aca26ed1bfc095abf2de16bf97b57,2536,95.0,3,1786597329773,2026-08-13T12:02:09.773
7153,588aca26ed1bfc095abf2de16bf97b57,2537,95.0,3,1786597330773,2026-08-13T12:02:10.773
7154,588aca26ed1bfc095abf2de16bf97b57,2538,94.0,3,1786597331773,2026-08-13T12:02:11.773
7155,588aca26ed1bfc095abf2de16bf97b57,2539,94.0,3,1786597332773,2026-08-13T12:02:12.773
7156,588aca26ed1bfc095abf2de16bf97b57,2540,93.0,3,1786597333773,2026-08-13T12:02:13.773
7157,588aca26ed1bfc095abf2de16bf97b57,2541,94.0,3,1786597334774,2026-08-13T12:02:14.774
