id,device_id,bpm,accuracy,time_ms,time_iso,synced,fresh
11307,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718717009,2026-08-14T21:45:17.009,1,1
11308,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718718008,2026-08-14T21:45:18.008,1,0
11309,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718719008,2026-08-14T21:45:19.008,1,0
11310,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718720007,2026-08-14T21:45:20.007,1,0
11311,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718721007,2026-08-14T21:45:21.007,1,0
11312,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718722007,2026-08-14T21:45:22.007,1,0
11313,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718723009,2026-08-14T21:45:23.009,1,0
11314,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718724008,2026-08-14T21:45:24.008,1,0
11315,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718725008,2026-08-14T21:45:25.008,1,0
11316,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718726007,2026-08-14T21:45:26.007,1,0
11317,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718727009,2026-08-14T21:45:27.009,1,0
11318,588aca26ed1bfc095abf2de16bf97b57,85.0,-1,1786718728007,2026-08-14T21:45:28.007,1,0
11319,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786718729008,2026-08-14T21:45:29.008,1,1
11320,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718730018,2026-08-14T21:45:30.018,1,1
11321,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718731017,2026-08-14T21:45:31.017,1,1
11322,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718732015,2026-08-14T21:45:32.015,1,1
11323,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786718733013,2026-08-14T21:45:33.013,1,1
11324,588aca26ed1bfc095abf2de16bf97b57,93.0,3,1786718734013,2026-08-14T21:45:34.013,1,1
11325,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786718735016,2026-08-14T21:45:35.016,1,1
11326,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786718736015,2026-08-14T21:45:36.015,1,1
11327,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718737014,2026-08-14T21:45:37.014,1,1
11328,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718738013,2026-08-14T21:45:38.013,1,1
11329,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718739014,2026-08-14T21:45:39.014,1,1
11330,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718740007,2026-08-14T21:45:40.007,1,1
11331,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718741009,2026-08-14T21:45:41.009,1,1
11332,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718742007,2026-08-14T21:45:42.007,1,1
11333,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718743009,2026-08-14T21:45:43.009,1,1
11334,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718744008,2026-08-14T21:45:44.008,1,1
11335,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718745008,2026-08-14T21:45:45.008,1,1
11336,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718746007,2026-08-14T21:45:46.007,1,1
11337,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718747007,2026-08-14T21:45:47.007,1,1
11338,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718748007,2026-08-14T21:45:48.007,1,1
11339,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718749008,2026-08-14T21:45:49.008,1,1
11340,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718750008,2026-08-14T21:45:50.008,1,1
11341,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718751008,2026-08-14T21:45:51.008,1,1
11342,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718752008,2026-08-14T21:45:52.008,1,1
11343,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718753007,2026-08-14T21:45:53.007,1,1
11344,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718754007,2026-08-14T21:45:54.007,1,1
11345,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718755008,2026-08-14T21:45:55.008,1,1
11346,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718756007,2026-08-14T21:45:56.007,1,1
11347,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718757008,2026-08-14T21:45:57.008,1,1
11348,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786718758008,2026-08-14T21:45:58.008,1,1
11349,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786718759009,2026-08-14T21:45:59.009,1,1
11350,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786718760008,2026-08-14T21:46:00.008,1,1
11351,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786718761008,2026-08-14T21:46:01.008,1,1
11352,588aca26ed1bfc095abf2de16bf97b57,97.0,3,1786718762008,2026-08-14T21:46:02.008,1,1
11353,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718763007,2026-08-14T21:46:03.007,1,1
11354,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786718764008,2026-08-14T21:46:04.008,1,1
11355,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786718765009,2026-08-14T21:46:05.009,1,1
11356,588aca26ed1bfc095abf2de16bf97b57,97.0,3,1786718766008,2026-08-14T21:46:06.008,1,1
11357,588aca26ed1bfc095abf2de16bf97b57,97.0,3,1786718767008,2026-08-14T21:46:07.008,1,1
11358,588aca26ed1bfc095abf2de16bf97b57,96.0,3,1786718768007,2026-08-14T21:46:08.007,1,1
11359,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718769008,2026-08-14T21:46:09.008,1,1
11360,588aca26ed1bfc095abf2de16bf97b57,95.0,3,1786718770007,2026-08-14T21:46:10.007,1,1
11361,588aca26ed1bfc095abf2de16bf97b57,94.0,3,1786718771017,2026-08-14T21:46:11.017,1,1
11362,588aca26ed1bfc095abf2de16bf97b57,93.0,3,1786718772016,2026-08-14T21:46:12.016,1,1
11363,588aca26ed1bfc095abf2de16bf97b57,92.0,3,1786718773013,2026-08-14T21:46:13.013,1,1
11364,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718774014,2026-08-14T21:46:14.014,1,1
11365,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718775014,2026-08-14T21:46:15.014,1,1
11366,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718776012,2026-08-14T21:46:16.012,1,1
11367,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718777010,2026-08-14T21:46:17.010,1,1
11368,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718778010,2026-08-14T21:46:18.010,1,1
11369,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718779007,2026-08-14T21:46:19.007,1,1
11370,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718780010,2026-08-14T21:46:20.010,1,1
11371,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718781009,2026-08-14T21:46:21.009,1,1
11372,588aca26ed1bfc095abf2de16bf97b57,91.0,3,1786718782008,2026-08-14T21:46:22.008,1,1
11373,588aca26ed1bfc095abf2de16bf97b57,90.0,3,1786718783007,2026-08-14T21:46:23.007,1,1
11374,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718784008,2026-08-14T21:46:24.008,1,1
11375,588aca26ed1bfc095abf2de16bf97b57,89.0,3,1786718785008,2026-08-14T21:46:25.008,1,1
11376,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718786008,2026-08-14T21:46:26.008,1,1
11377,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718787010,2026-08-14T21:46:27.010,1,1
11378,588aca26ed1bfc095abf2de16bf97b57,87.0,3,1786718788010,2026-08-14T21:46:28.010,1,1
11379,588aca26ed1bfc095abf2de16bf97b57,87.0,3,1786718789008,2026-08-14T21:46:29.008,1,1
11380,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718790008,2026-08-14T21:46:30.008,1,1
11381,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718791008,2026-08-14T21:46:31.008,1,1
11382,588aca26ed1bfc095abf2de16bf97b57,87.0,3,1786718792008,2026-08-14T21:46:32.008,1,1
11383,588aca26ed1bfc095abf2de16bf97b57,87.0,3,1786718793008,2026-08-14T21:46:33.008,1,1
11384,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718794007,2026-08-14T21:46:34.007,1,1
11385,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718795008,2026-08-14T21:46:35.008,1,1
11386,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718796008,2026-08-14T21:46:36.008,1,1
11387,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718797008,2026-08-14T21:46:37.008,1,1
11388,588aca26ed1bfc095abf2de16bf97b57,87.0,3,1786718798009,2026-08-14T21:46:38.009,1,1
11389,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718799008,2026-08-14T21:46:39.008,1,1
11390,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718800008,2026-08-14T21:46:40.008,1,1
11391,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718801008,2026-08-14T21:46:41.008,1,1
11392,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718802007,2026-08-14T21:46:42.007,1,1
11393,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718803007,2026-08-14T21:46:43.007,1,1
11394,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718804009,2026-08-14T21:46:44.009,1,1
11395,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718805007,2026-08-14T21:46:45.007,1,1
11396,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718806007,2026-08-14T21:46:46.007,1,1
11397,588aca26ed1bfc095abf2de16bf97b57,85.0,3,1786718807007,2026-08-14T21:46:47.007,1,1
11398,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718808010,2026-08-14T21:46:48.010,1,1
11399,588aca26ed1bfc095abf2de16bf97b57,86.0,3,1786718809010,2026-08-14T21:46:49.010,1,1
11400,588aca26ed1bfc095abf2de16bf97b57,88.0,3,1786718810010,2026-08-14T21:46:50.010,1,1
