id,device_id,record_id,bpm,accuracy,time_ms,time_iso
14480,588aca26ed1bfc095abf2de16bf97b57,10062,94.0,3,1786717187896,2026-08-14T21:19:47.896
14481,588aca26ed1bfc095abf2de16bf97b57,10063,95.0,3,1786717188895,2026-08-14T21:19:48.895
14482,588aca26ed1bfc095abf2de16bf97b57,10064,95.0,3,1786717189895,2026-08-14T21:19:49.895
14483,588aca26ed1bfc095abf2de16bf97b57,10065,94.0,3,1786717190893,2026-08-14T21:19:50.893
14484,588aca26ed1bfc095abf2de16bf97b57,10066,94.0,3,1786717191894,2026-08-14T21:19:51.894
14485,588aca26ed1bfc095abf2de16bf97b57,10067,94.0,3,1786717192893,2026-08-14T21:19:52.893
14486,588aca26ed1bfc095abf2de16bf97b57,10068,94.0,3,1786717193892,2026-08-14T21:19:53.892
14487,588aca26ed1bfc095abf2de16bf97b57,10069,95.0,3,1786717194892,2026-08-14T21:19:54.892
14488,588aca26ed1bfc095abf2de16bf97b57,10070,95.0,3,1786717195892,2026-08-14T21:19:55.892
14489,588aca26ed1bfc095abf2de16bf97b57,10071,96.0,3,1786717196893,2026-08-14T21:19:56.893
14490,588aca26ed1bfc095abf2de16bf97b57,10072,97.0,3,1786717197892,2026-08-14T21:19:57.892
14491,588aca26ed1bfc095abf2de16bf97b57,10073,97.0,3,1786717198893,2026-08-14T21:19:58.893
14492,588aca26ed1bfc095abf2de16bf97b57,10074,98.0,3,1786717199893,2026-08-14T21:19:59.893
14493,588aca26ed1bfc095abf2de16bf97b57,10075,98.0,3,1786717200893,2026-08-14T21:20:00.893
14494,588aca26ed1bfc095abf2de16bf97b57,10076,97.0,3,1786717201894,2026-08-14T21:20:01.894
14495,588aca26ed1bfc095abf2de16bf97b57,10077,96.0,3,1786717202893,2026-08-14T21:20:02.893
14496,588aca26ed1bfc095abf2de16bf97b57,10078,96.0,3,1786717203893,2026-08-14T21:20:03.893
14497,588aca26ed1bfc095abf2de16bf97b57,10079,95.0,3,1786717204898,2026-08-14T21:20:04.898
14498,588aca26ed1bfc095abf2de16bf97b57,10080,94.0,3,1786717205893,2026-08-14T21:20:05.893
14499,588aca26ed1bfc095abf2de16bf97b57,10081,94.0,3,1786717206892,2026-08-14T21:20:06.892
14500,588aca26ed1bfc095abf2de16bf97b57,10082,94.0,3,1786717207894,2026-08-14T21:20:07.894
14501,588aca26ed1bfc095abf2de16bf97b57,10083,95.0,3,1786717208892,2026-08-14T21:20:08.892
14502,588aca26ed1bfc095abf2de16bf97b57,10084,95.0,3,1786717209893,2026-08-14T21:20:09.893
14503,588aca26ed1bfc095abf2de16bf97b57,10085,95.0,3,1786717210893,2026-08-14T21:20:10.893
14504,588aca26ed1bfc095abf2de16bf97b57,10086,94.0,3,1786717211894,2026-08-14T21:20:11.894
14505,588aca26ed1bfc095abf2de16bf97b57,10087,95.0,3,1786717212893,2026-08-14T21:20:12.893
14506,588aca26ed1bfc095abf2de16bf97b57,10088,96.0,3,1786717213892,2026-08-14T21:20:13.892
14507,588aca26ed1bfc095abf2de16bf97b57,10089,96.0,3,1786717214905,2026-08-14T21:20:14.905
14508,588aca26ed1bfc095abf2de16bf97b57,10090,97.0,3,1786717215894,2026-08-14T21:20:15.894
14509,588aca26ed1bfc095abf2de16bf97b57,10091,97.0,3,1786717216896,2026-08-14T21:20:16.896
14510,588aca26ed1bfc095abf2de16bf97b57,10092,99.0,3,1786717217894,2026-08-14T21:20:17.894
14511,588aca26ed1bfc095abf2de16bf97b57,10093,99.0,3,1786717218894,2026-08-14T21:20:18.894
14512,588aca26ed1bfc095abf2de16bf97b57,10094,100.0,3,1786717219895,2026-08-14T21:20:19.895
14513,588aca26ed1bfc095abf2de16bf97b57,10095,102.0,3,1786717220892,2026-08-14T21:20:20.892
14514,588aca26ed1bfc095abf2de16bf97b57,10096,102.0,3,1786717221895,2026-08-14T21:20:21.895
14515,588aca26ed1bfc095abf2de16bf97b57,10097,102.0,3,1786717222898,2026-08-14T21:20:22.898
14516,588aca26ed1bfc095abf2de16bf97b57,10098,103.0,3,1786717223893,2026-08-14T21:20:23.893
14517,588aca26ed1bfc095abf2de16bf97b57,10099,103.0,3,1786717224895,2026-08-14T21:20:24.895
14518,588aca26ed1bfc095abf2de16bf97b57,10100,102.0,3,1786717225894,2026-08-14T21:20:25.894
14519,588aca26ed1bfc095abf2de16bf97b57,10101,104.0,3,1786717226893,2026-08-14T21:20:26.893
14520,588aca26ed1bfc095abf2de16bf97b57,10102,105.0,3,1786717227893,2026-08-14T21:20:27.893
14521,588aca26ed1bfc095abf2de16bf97b57,10103,104.0,3,1786717228893,2026-08-14T21:20:28.893
14522,588aca26ed1bfc095abf2de16bf97b57,10104,103.0,3,1786717229893,2026-08-14T21:20:29.893
14523,588aca26ed1bfc095abf2de16bf97b57,10105,103.0,3,1786717230892,2026-08-14T21:20:30.892
14524,588aca26ed1bfc095abf2de16bf97b57,10106,103.0,3,1786717231893,2026-08-14T21:20:31.893
14525,588aca26ed1bfc095abf2de16bf97b57,10107,103.0,3,1786717232893,2026-08-14T21:20:32.893
14526,588aca26ed1bfc095abf2de16bf97b57,10108,104.0,3,1786717233894,2026-08-14T21:20:33.894
14527,588aca26ed1bfc095abf2de16bf97b57,10109,103.0,3,1786717234894,2026-08-14T21:20:34.894
14528,588aca26ed1bfc095abf2de16bf97b57,10110,102.0,3,1786717235893,2026-08-14T21:20:35.893
14529,588aca26ed1bfc095abf2de16bf97b57,10111,102.0,3,1786717236893,2026-08-14T21:20:36.893
14530,588aca26ed1bfc095abf2de16bf97b57,10112,100.0,3,1786717237893,2026-08-14T21:20:37.893
14531,588aca26ed1bfc095abf2de16bf97b57,10113,99.0,3,1786717238892,2026-08-14T21:20:38.892
14532,588aca26ed1bfc095abf2de16bf97b57,10114,97.0,3,1786717239892,2026-08-14T21:20:39.892
14533,588aca26ed1bfc095abf2de16bf97b57,10115,96.0,3,1786717240893,2026-08-14T21:20:40.893
14534,588aca26ed1bfc095abf2de16bf97b57,10116,95.0,3,1786717241892,2026-08-14T21:20:41.892
14535,588aca26ed1bfc095abf2de16bf97b57,10117,93.0,3,1786717242893,2026-08-14T21:20:42.893
14536,588aca26ed1bfc095abf2de16bf97b57,10118,92.0,3,1786717243893,2026-08-14T21:20:43.893
14537,588aca26ed1bfc095abf2de16bf97b57,10119,91.0,3,1786717244892,2026-08-14T21:20:44.892
14538,588aca26ed1bfc095abf2de16bf97b57,10120,92.0,3,1786717245893,2026-08-14T21:20:45.893
14539,588aca26ed1bfc095abf2de16bf97b57,10121,93.0,3,1786717246893,2026-08-14T21:20:46.893
14540,588aca26ed1bfc095abf2de16bf97b57,10122,94.0,3,1786717247893,2026-08-14T21:20:47.893
14541,588aca26ed1bfc095abf2de16bf97b57,10123,95.0,3,1786717248892,2026-08-14T21:20:48.892
14542,588aca26ed1bfc095abf2de16bf97b57,10124,96.0,3,1786717249892,2026-08-14T21:20:49.892
14543,588aca26ed1bfc095abf2de16bf97b57,10125,97.0,3,1786717250893,2026-08-14T21:20:50.893
14544,588aca26ed1bfc095abf2de16bf97b57,10126,99.0,3,1786717251893,2026-08-14T21:20:51.893
14545,588aca26ed1bfc095abf2de16bf97b57,10127,100.0,3,1786717252900,2026-08-14T21:20:52.900
14546,588aca26ed1bfc095abf2de16bf97b57,10128,101.0,3,1786717253902,2026-08-14T21:20:53.902
14547,588aca26ed1bfc095abf2de16bf97b57,10129,102.0,3,1786717254902,2026-08-14T21:20:54.902
14548,588aca26ed1bfc095abf2de16bf97b57,10130,102.0,3,1786717255899,2026-08-14T21:20:55.899
14549,588aca26ed1bfc095abf2de16bf97b57,10131,101.0,3,1786717256900,2026-08-14T21:20:56.900
14550,588aca26ed1bfc095abf2de16bf97b57,10132,100.0,3,1786717257899,2026-08-14T21:20:57.899
14551,588aca26ed1bfc095abf2de16bf97b57,10133,99.0,3,1786717258897,2026-08-14T21:20:58.897
14552,588aca26ed1bfc095abf2de16bf97b57,10134,98.0,3,1786717259898,2026-08-14T21:20:59.898
14553,588aca26ed1bfc095abf2de16bf97b57,10135,96.0,3,1786717260896,2026-08-14T21:21:00.896
14554,588aca26ed1bfc095abf2de16bf97b57,10136,96.0,3,1786717261892,2026-08-14T21:21:01.892
14555,588aca26ed1bfc095abf2de16bf97b57,10137,95.0,3,1786717262895,2026-08-14T21:21:02.895
14556,588aca26ed1bfc095abf2de16bf97b57,10138,95.0,3,1786717263896,2026-08-14T21:21:03.896
14557,588aca26ed1bfc095abf2de16bf97b57,10139,94.0,3,1786717264895,2026-08-14T21:21:04.895
14558,588aca26ed1bfc095abf2de16bf97b57,10140,93.0,3,1786717265895,2026-08-14T21:21:05.895
14559,588aca26ed1bfc095abf2de16bf97b57,10141,93.0,3,1786717266894,2026-08-14T21:21:06.894
14560,588aca26ed1bfc095abf2de16bf97b57,10142,93.0,3,1786717267894,2026-08-14T21:21:07.894
14561,588aca26ed1bfc095abf2de16bf97b57,10143,94.0,3,1786717268894,2026-08-14T21:21:08.894
14562,588aca26ed1bfc095abf2de16bf97b57,10144,94.0,3,1786717269893,2026-08-14T21:21:09.893
14563,588aca26ed1bfc095abf2de16bf97b57,10145,95.0,3,1786717270893,2026-08-14T21:21:10.893
14564,588aca26ed1bfc095abf2de16bf97b57,10146,95.0,3,1786717271892,2026-08-14T21:21:11.892
14565,588aca26ed1bfc095abf2de16bf97b57,10147,95.0,3,1786717272892,2026-08-14T21:21:12.892
14566,588aca26ed1bfc095abf2de16bf97b57,10148,95.0,3,1786717273892,2026-08-14T21:21:13.892
14567,588aca26ed1bfc095abf2de16bf97b57,10149,95.0,3,1786717274893,2026-08-14T21:21:14.893
14568,588aca26ed1bfc095abf2de16bf97b57,10150,95.0,3,1786717275893,2026-08-14T21:21:15.893
14569,588aca26ed1bfc095abf2de16bf97b57,10151,94.0,3,1786717276893,2026-08-14T21:21:16.893
14570,588aca26ed1bfc095abf2de16bf97b57,10152,94.0,3,1786717277893,2026-08-14T21:21:17.893
14571,588aca26ed1bfc095abf2de16bf97b57,10153,93.0,3,1786717278894,2026-08-14T21:21:18.894
14572,588aca26ed1bfc095abf2de16bf97b57,10154,92.0,3,1786717279892,2026-08-14T21:21:19.892
14573,588aca26ed1bfc095abf2de16bf97b57,10155,92.0,3,1786717280895,2026-08-14T21:21:20.895
14574,588aca26ed1bfc095abf2de16bf97b57,10156,92.0,3,1786717281893,2026-08-14T21:21:21.893
14575,588aca26ed1bfc095abf2de16bf97b57,10157,93.0,3,1786717282893,2026-08-14T21:21:22.893
14576,588aca26ed1bfc095abf2de16bf97b57,10158,95.0,3,1786717283892,2026-08-14T21:21:23.892
14577,588aca26ed1bfc095abf2de16bf97b57,10159,96.0,3,1786717284892,2026-08-14T21:21:24.892
14578,588aca26ed1bfc095abf2de16bf97b57,10160,97.0,3,1786717285894,2026-08-14T21:21:25.894
14579,588aca26ed1bfc095abf2de16bf97b57,10161,97.0,3,1786717286893,2026-08-14T21:21:26.893
14580,588aca26ed1bfc095abf2de16bf97b57,10162,95.0,3,1786717287892,2026-08-14T21:21:27.892
14581,588aca26ed1bfc095abf2de16bf97b57,10163,94.0,3,1786717288893,2026-08-14T21:21:28.893
14582,588aca26ed1bfc095abf2de16bf97b57,10164,93.0,3,1786717289893,2026-08-14T21:21:29.893
14583,588aca26ed1bfc095abf2de16bf97b57,10165,92.0,3,1786717290893,2026-08-14T21:21:30.893
14584,588aca26ed1bfc095abf2de16bf97b57,10166,92.0,3,1786717291893,2026-08-14T21:21:31.893
14585,588aca26ed1bfc095abf2de16bf97b57,10167,92.0,3,1786717292894,2026-08-14T21:21:32.894
14586,588aca26ed1bfc095abf2de16bf97b57,10168,91.0,3,1786717293892,2026-08-14T21:21:33.892
14587,588aca26ed1bfc095abf2de16bf97b57,10169,93.0,3,1786717294892,2026-08-14T21:21:34.892
14588,588aca26ed1bfc095abf2de16bf97b57,10170,95.0,3,1786717295893,2026-08-14T21:21:35.893
14589,588aca26ed1bfc095abf2de16bf97b57,10171,95.0,3,1786717296900,2026-08-14T21:21:36.900
14590,588aca26ed1bfc095abf2de16bf97b57,10172,95.0,3,1786717297902,2026-08-14T21:21:37.902
14591,588aca26ed1bfc095abf2de16bf97b57,10173,95.0,3,1786717298894,2026-08-14T21:21:38.894
14592,588aca26ed1bfc095abf2de16bf97b57,10174,94.0,3,1786717299897,2026-08-14T21:21:39.897
14593,588aca26ed1bfc095abf2de16bf97b57,10175,93.0,3,1786717300893,2026-08-14T21:21:40.893
14594,588aca26ed1bfc095abf2de16bf97b57,10176,92.0,3,1786717301895,2026-08-14T21:21:41.895
14595,588aca26ed1bfc095abf2de16bf97b57,10177,91.0,3,1786717302895,2026-08-14T21:21:42.895
