id,device_id,record_id,bpm,accuracy,time_ms,time_iso
10897,588aca26ed1bfc095abf2de16bf97b57,6314,98.0,-1,1786605491724,2026-08-13T14:18:11.724
10898,588aca26ed1bfc095abf2de16bf97b57,6315,98.0,-1,1786605492724,2026-08-13T14:18:12.724
10899,588aca26ed1bfc095abf2de16bf97b57,6316,98.0,-1,1786605493725,2026-08-13T14:18:13.725
10900,588aca26ed1bfc095abf2de16bf97b57,6317,98.0,-1,1786605494723,2026-08-13T14:18:14.723
10901,588aca26ed1bfc095abf2de16bf97b57,6318,98.0,-1,1786605495724,2026-08-13T14:18:15.724
10902,588aca26ed1bfc095abf2de16bf97b57,6319,104.0,3,1786605496724,2026-08-13T14:18:16.724
10903,588aca26ed1bfc095abf2de16bf97b57,6320,103.0,3,1786605497724,2026-08-13T14:18:17.724
10904,588aca26ed1bfc095abf2de16bf97b57,6321,101.0,3,1786605498724,2026-08-13T14:18:18.724
10905,588aca26ed1bfc095abf2de16bf97b57,6322,100.0,3,1786605499724,2026-08-13T14:18:19.724
10906,588aca26ed1bfc095abf2de16bf97b57,6323,100.0,3,1786605500732,2026-08-13T14:18:20.732
10907,588aca26ed1bfc095abf2de16bf97b57,6324,100.0,3,1786605501731,2026-08-13T14:18:21.731
10908,588aca26ed1bfc095abf2de16bf97b57,6325,100.0,3,1786605502730,2026-08-13T14:18:22.730
10909,588aca26ed1bfc095abf2de16bf97b57,6326,100.0,3,1786605503728,2026-08-13T14:18:23.728
10910,588aca26ed1bfc095abf2de16bf97b57,6327,99.0,3,1786605504726,2026-08-13T14:18:24.726
10911,588aca26ed1bfc095abf2de16bf97b57,6328,98.0,3,1786605505725,2026-08-13T14:18:25.725
10912,588aca26ed1bfc095abf2de16bf97b57,6329,98.0,3,1786605506724,2026-08-13T14:18:26.724
10913,588aca26ed1bfc095abf2de16bf97b57,6330,96.0,3,1786605507724,2026-08-13T14:18:27.724
10914,588aca26ed1bfc095abf2de16bf97b57,6331,97.0,3,1786605508724,2026-08-13T14:18:28.724
